model_name,metric_name,score,Model,Index
deepseek,BLEU,0.3770882590424601,deepseek,714
deepseek,Cosine,0.488781812382023,deepseek,714
deepseek,Levenshtein,0.5350842806742454,deepseek,714
deepseek,BLEU,0.00742931399670427,deepseek,715
deepseek,Cosine,0.664485423865306,deepseek,715
deepseek,Levenshtein,0.5619203491543917,deepseek,715
deepseek,BLEU,0.28835333609071545,deepseek,716
deepseek,Cosine,0.6484503738695672,deepseek,716
deepseek,Levenshtein,0.5866795678116432,deepseek,716
deepseek,BLEU,0.42416019842887825,deepseek,717
deepseek,Cosine,0.7191579639241592,deepseek,717
deepseek,Levenshtein,0.6156832298136645,deepseek,717
deepseek,BLEU,0.2576698153004681,deepseek,718
deepseek,Cosine,0.7846763725465209,deepseek,718
deepseek,Levenshtein,0.7005752346351801,deepseek,718
deepseek,BLEU,0.23307366621978182,deepseek,719
deepseek,Cosine,0.5589932564189554,deepseek,719
deepseek,Levenshtein,0.6371972725135199,deepseek,719
deepseek,BLEU,0.41552566816551895,deepseek,720
deepseek,Cosine,0.48151204044380536,deepseek,720
deepseek,Levenshtein,0.5765987350667603,deepseek,720
deepseek,BLEU,0.3329296572750007,deepseek,721
deepseek,Cosine,0.8256302977421702,deepseek,721
deepseek,Levenshtein,0.6160058737151248,deepseek,721
deepseek,BLEU,0.4216119680354749,deepseek,722
deepseek,Cosine,0.42526746475835536,deepseek,722
deepseek,Levenshtein,0.4337001623669493,deepseek,722
deepseek,BLEU,0.0,deepseek,723
deepseek,Cosine,0.3353303032185712,deepseek,723
deepseek,Levenshtein,0.2586120818771842,deepseek,723
deepseek,BLEU,0.1590818792531806,deepseek,724
deepseek,Cosine,0.46489655367984567,deepseek,724
deepseek,Levenshtein,0.5372564004585403,deepseek,724
deepseek,BLEU,0.0729204836938205,deepseek,725
deepseek,Cosine,0.8601002672520973,deepseek,725
deepseek,Levenshtein,0.6212676794133054,deepseek,725
deepseek,BLEU,0.38279979008022036,deepseek,726
deepseek,Cosine,0.7281562736562912,deepseek,726
deepseek,Levenshtein,0.5360612304974978,deepseek,726
deepseek,BLEU,0.4140493856286263,deepseek,727
deepseek,Cosine,0.7422538534766022,deepseek,727
deepseek,Levenshtein,0.7143429487179487,deepseek,727
deepseek,BLEU,0.6059586524906955,deepseek,728
deepseek,Cosine,0.7628085561815082,deepseek,728
deepseek,Levenshtein,0.6391408998333642,deepseek,728
deepseek,BLEU,0.16803931040927375,deepseek,729
deepseek,Cosine,0.6832088725452514,deepseek,729
deepseek,Levenshtein,0.5526610196579831,deepseek,729
deepseek,BLEU,0.001463533446824213,deepseek,730
deepseek,Cosine,0.7457409193044396,deepseek,730
deepseek,Levenshtein,0.5351213282247764,deepseek,730
deepseek,BLEU,0.12954047674535216,deepseek,731
deepseek,Cosine,0.3911363576337032,deepseek,731
deepseek,Levenshtein,0.4363067292644758,deepseek,731
deepseek,BLEU,0.29033156404587024,deepseek,732
deepseek,Cosine,0.6059656908867976,deepseek,732
deepseek,Levenshtein,0.4983436554803399,deepseek,732
deepseek,BLEU,0.33840741448924155,deepseek,733
deepseek,Cosine,0.422746859114305,deepseek,733
deepseek,Levenshtein,0.4000760600874691,deepseek,733
deepseek,BLEU,0.38041292776188484,deepseek,734
deepseek,Cosine,0.7663921455427645,deepseek,734
deepseek,Levenshtein,0.6646658663465386,deepseek,734
deepseek,BLEU,0.5412912607521747,deepseek,735
deepseek,Cosine,0.35306576861405103,deepseek,735
deepseek,Levenshtein,0.44754820100197357,deepseek,735
deepseek,BLEU,0.6309786073836151,deepseek,736
deepseek,Cosine,0.4605285791010982,deepseek,736
deepseek,Levenshtein,0.3422014878325558,deepseek,736
deepseek,BLEU,0.003905519483807228,deepseek,737
deepseek,Cosine,0.4125091609727308,deepseek,737
deepseek,Levenshtein,0.4676302318578741,deepseek,737
deepseek,BLEU,0.3751358603791922,deepseek,738
deepseek,Cosine,0.6348195305115132,deepseek,738
deepseek,Levenshtein,0.6378144441439004,deepseek,738
deepseek,BLEU,0.0,deepseek,739
deepseek,Cosine,0.08440836351129063,deepseek,739
deepseek,Levenshtein,0.1499775482712169,deepseek,739
deepseek,BLEU,0.002125288874157652,deepseek,740
deepseek,Cosine,0.6350664186133423,deepseek,740
deepseek,Levenshtein,0.5381600184459303,deepseek,740
deepseek,BLEU,0.4045046659257067,deepseek,741
deepseek,Cosine,0.6903017284171875,deepseek,741
deepseek,Levenshtein,0.644078238102572,deepseek,741
deepseek,BLEU,0.4336915405128091,deepseek,742
deepseek,Cosine,0.4649031052400203,deepseek,742
deepseek,Levenshtein,0.4756499450750641,deepseek,742
deepseek,BLEU,0.4064304258546217,deepseek,743
deepseek,Cosine,0.6228768550680803,deepseek,743
deepseek,Levenshtein,0.5837592277115276,deepseek,743
deepseek,BLEU,0.08704215852401141,deepseek,744
deepseek,Cosine,0.4633120151697941,deepseek,744
deepseek,Levenshtein,0.5082612116443745,deepseek,744
deepseek,BLEU,0.19902215337583876,deepseek,745
deepseek,Cosine,0.5036834807784201,deepseek,745
deepseek,Levenshtein,0.37157298207995104,deepseek,745
deepseek,BLEU,0.5308872979694771,deepseek,746
deepseek,Cosine,0.7979983039462767,deepseek,746
deepseek,Levenshtein,0.6825301204819277,deepseek,746
deepseek,BLEU,0.35345879161751514,deepseek,747
deepseek,Cosine,0.7001581653797857,deepseek,747
deepseek,Levenshtein,0.5312585312585313,deepseek,747
deepseek,BLEU,0.2190982295509891,deepseek,748
deepseek,Cosine,0.5775177877395685,deepseek,748
deepseek,Levenshtein,0.5813785636954167,deepseek,748
deepseek,BLEU,0.43895143719089325,deepseek,749
deepseek,Cosine,0.713096014711524,deepseek,749
deepseek,Levenshtein,0.6384495433281354,deepseek,749
deepseek,BLEU,0.0,deepseek,750
deepseek,Cosine,0.17877525570682865,deepseek,750
deepseek,Levenshtein,0.23921568627450984,deepseek,750
deepseek,BLEU,0.01178784228665157,deepseek,751
deepseek,Cosine,0.6651002181411165,deepseek,751
deepseek,Levenshtein,0.4849162011173185,deepseek,751
deepseek,BLEU,0.3358779843085251,deepseek,752
deepseek,Cosine,0.8014243713227495,deepseek,752
deepseek,Levenshtein,0.6992145387340212,deepseek,752
deepseek,BLEU,0.49271974394605483,deepseek,753
deepseek,Cosine,0.7399909395557259,deepseek,753
deepseek,Levenshtein,0.5640539900544637,deepseek,753
deepseek,BLEU,0.5000559933515369,deepseek,754
deepseek,Cosine,0.6321432027847885,deepseek,754
deepseek,Levenshtein,0.6915485375919612,deepseek,754
deepseek,BLEU,0.20359503116765154,deepseek,755
deepseek,Cosine,0.6102951972781943,deepseek,755
deepseek,Levenshtein,0.5768990634755463,deepseek,755
deepseek,BLEU,0.20046542172241727,deepseek,756
deepseek,Cosine,0.7415654936887295,deepseek,756
deepseek,Levenshtein,0.6500974658869396,deepseek,756
deepseek,BLEU,0.47321168743303715,deepseek,757
deepseek,Cosine,0.7083202331344287,deepseek,757
deepseek,Levenshtein,0.5880035026269702,deepseek,757
deepseek,BLEU,0.3178341645304425,deepseek,758
deepseek,Cosine,0.5723227677858502,deepseek,758
deepseek,Levenshtein,0.586392811296534,deepseek,758
deepseek,BLEU,0.6439290294447154,deepseek,759
deepseek,Cosine,0.8029654137064186,deepseek,759
deepseek,Levenshtein,0.6890547263681592,deepseek,759
deepseek,BLEU,0.01428363257865929,deepseek,760
deepseek,Cosine,0.48890120703870493,deepseek,760
deepseek,Levenshtein,0.6413793103448275,deepseek,760
deepseek,BLEU,0.017185771146991588,deepseek,761
deepseek,Cosine,0.4795194988082949,deepseek,761
deepseek,Levenshtein,0.4704219664849586,deepseek,761
deepseek,BLEU,0.47951019175319387,deepseek,762
deepseek,Cosine,0.6594278955497003,deepseek,762
deepseek,Levenshtein,0.5300043802014893,deepseek,762
deepseek,BLEU,0.6639881975616033,deepseek,763
deepseek,Cosine,0.8256229804505762,deepseek,763
deepseek,Levenshtein,0.7116768123962369,deepseek,763
deepseek,BLEU,0.4723854421306675,deepseek,764
deepseek,Cosine,0.8314580343459185,deepseek,764
deepseek,Levenshtein,0.712921457805496,deepseek,764
deepseek,BLEU,0.155238500817674,deepseek,765
deepseek,Cosine,0.37503712019158497,deepseek,765
deepseek,Levenshtein,0.4730764240301025,deepseek,765
deepseek,BLEU,0.9470882598755391,deepseek,766
deepseek,Cosine,0.9928641561602184,deepseek,766
deepseek,Levenshtein,0.9590469099032017,deepseek,766
deepseek,BLEU,0.40618413480293875,deepseek,767
deepseek,Cosine,0.8482794603413363,deepseek,767
deepseek,Levenshtein,0.7311693716188098,deepseek,767
deepseek,BLEU,0.12642720717024383,deepseek,768
deepseek,Cosine,0.20624724103926362,deepseek,768
deepseek,Levenshtein,0.46010120669521215,deepseek,768
deepseek,BLEU,0.26695132497839663,deepseek,769
deepseek,Cosine,0.4737366708812636,deepseek,769
deepseek,Levenshtein,0.5451104100946372,deepseek,769
deepseek,BLEU,0.0033729999774097124,deepseek,770
deepseek,Cosine,0.6801857166658721,deepseek,770
deepseek,Levenshtein,0.5915573302909298,deepseek,770
deepseek,BLEU,0.42394883982763826,deepseek,771
deepseek,Cosine,0.5779760231257407,deepseek,771
deepseek,Levenshtein,0.4311331552842427,deepseek,771
deepseek,BLEU,0.2879481115867876,deepseek,772
deepseek,Cosine,0.7558483619581842,deepseek,772
deepseek,Levenshtein,0.6228693181818181,deepseek,772
deepseek,BLEU,0.3685970810427021,deepseek,773
deepseek,Cosine,0.592316180005102,deepseek,773
deepseek,Levenshtein,0.49653579676674364,deepseek,773
deepseek,BLEU,0.0,deepseek,774
deepseek,Cosine,0.33763767012629575,deepseek,774
deepseek,Levenshtein,0.1793814432989691,deepseek,774
deepseek,BLEU,0.443041733457836,deepseek,775
deepseek,Cosine,0.31381389630587,deepseek,775
deepseek,Levenshtein,0.45025457547818903,deepseek,775
deepseek,BLEU,0.01746712992216751,deepseek,776
deepseek,Cosine,0.6245874095345868,deepseek,776
deepseek,Levenshtein,0.574472132394902,deepseek,776
deepseek,BLEU,0.34644740756927506,deepseek,777
deepseek,Cosine,0.5318652241975308,deepseek,777
deepseek,Levenshtein,0.5066518847006651,deepseek,777
deepseek,BLEU,0.4550640836432633,deepseek,778
deepseek,Cosine,0.7105701401428349,deepseek,778
deepseek,Levenshtein,0.6994156318480642,deepseek,778
deepseek,BLEU,0.0015807708760779049,deepseek,779
deepseek,Cosine,0.6840290682254273,deepseek,779
deepseek,Levenshtein,0.5203653418908911,deepseek,779
deepseek,BLEU,0.19092898613328635,deepseek,780
deepseek,Cosine,0.758070678929503,deepseek,780
deepseek,Levenshtein,0.7181026718703092,deepseek,780
deepseek,BLEU,0.4707531477454554,deepseek,781
deepseek,Cosine,0.2679409187852615,deepseek,781
deepseek,Levenshtein,0.39525021204410515,deepseek,781
deepseek,BLEU,0.29687680071275296,deepseek,782
deepseek,Cosine,0.5289715308247543,deepseek,782
deepseek,Levenshtein,0.5389755011135857,deepseek,782
deepseek,BLEU,0.462710865891253,deepseek,783
deepseek,Cosine,0.6215055093613306,deepseek,783
deepseek,Levenshtein,0.42544510385756673,deepseek,783
deepseek,BLEU,0.07002131905281989,deepseek,784
deepseek,Cosine,0.572424562488762,deepseek,784
deepseek,Levenshtein,0.46286364375101574,deepseek,784
deepseek,BLEU,0.250811896178306,deepseek,785
deepseek,Cosine,0.6047434446165902,deepseek,785
deepseek,Levenshtein,0.5485203028217481,deepseek,785
deepseek,BLEU,0.41522157395914133,deepseek,786
deepseek,Cosine,0.49616938120398824,deepseek,786
deepseek,Levenshtein,0.48906560636182905,deepseek,786
deepseek,BLEU,0.4973504268493495,deepseek,787
deepseek,Cosine,0.7651646380590534,deepseek,787
deepseek,Levenshtein,0.7012326354920759,deepseek,787
deepseek,BLEU,0.6976049298832766,deepseek,788
deepseek,Cosine,0.8675271251051812,deepseek,788
deepseek,Levenshtein,0.770618556701031,deepseek,788
deepseek,BLEU,0.003899519520178491,deepseek,789
deepseek,Cosine,0.4395822363304143,deepseek,789
deepseek,Levenshtein,0.490768714333669,deepseek,789
deepseek,BLEU,0.0,deepseek,790
deepseek,Cosine,0.041482977307822036,deepseek,790
deepseek,Levenshtein,0.38517386320213987,deepseek,790
deepseek,BLEU,0.35575840803854536,deepseek,791
deepseek,Cosine,0.7768634624926003,deepseek,791
deepseek,Levenshtein,0.7165867032213845,deepseek,791
deepseek,BLEU,0.3698873784657859,deepseek,792
deepseek,Cosine,0.6055753830559384,deepseek,792
deepseek,Levenshtein,0.6055514974433893,deepseek,792
deepseek,BLEU,0.6815213637904037,deepseek,793
deepseek,Cosine,0.7835008119334754,deepseek,793
deepseek,Levenshtein,0.5298701298701298,deepseek,793
deepseek,BLEU,0.509654591020679,deepseek,794
deepseek,Cosine,0.6033557351838525,deepseek,794
deepseek,Levenshtein,0.4032638259292838,deepseek,794
deepseek,BLEU,0.28558904994897133,deepseek,795
deepseek,Cosine,0.6826636400971303,deepseek,795
deepseek,Levenshtein,0.6653704063776007,deepseek,795
deepseek,BLEU,0.4628799824958067,deepseek,796
deepseek,Cosine,0.8708048553304317,deepseek,796
deepseek,Levenshtein,0.7814600231749711,deepseek,796
deepseek,BLEU,0.5172182873782528,deepseek,797
deepseek,Cosine,0.7466158713206021,deepseek,797
deepseek,Levenshtein,0.5824302513258013,deepseek,797
deepseek,BLEU,0.10346136319765972,deepseek,798
deepseek,Cosine,0.6566167973303882,deepseek,798
deepseek,Levenshtein,0.5938256658595642,deepseek,798
deepseek,BLEU,0.10001378303428805,deepseek,799
deepseek,Cosine,0.5445839957999647,deepseek,799
deepseek,Levenshtein,0.3779432481384585,deepseek,799
deepseek,BLEU,0.37822056399766124,deepseek,800
deepseek,Cosine,0.43879441061680935,deepseek,800
deepseek,Levenshtein,0.4277888446215139,deepseek,800
deepseek,BLEU,0.535542418889113,deepseek,801
deepseek,Cosine,0.7522209232078468,deepseek,801
deepseek,Levenshtein,0.6127307227876488,deepseek,801
deepseek,BLEU,0.41369639297241567,deepseek,802
deepseek,Cosine,0.5408072069495733,deepseek,802
deepseek,Levenshtein,0.5951171554972965,deepseek,802
deepseek,BLEU,0.35244076966952753,deepseek,803
deepseek,Cosine,0.6316865711589813,deepseek,803
deepseek,Levenshtein,0.6962750716332378,deepseek,803
deepseek,BLEU,0.013638018914826912,deepseek,804
deepseek,Cosine,0.09205407836891043,deepseek,804
deepseek,Levenshtein,0.3676676957619983,deepseek,804
deepseek,BLEU,0.2559658728996627,deepseek,805
deepseek,Cosine,0.7027828171804124,deepseek,805
deepseek,Levenshtein,0.42470472440944884,deepseek,805
deepseek,BLEU,0.6543145787202562,deepseek,806
deepseek,Cosine,0.6393235044540265,deepseek,806
deepseek,Levenshtein,0.6940723068452928,deepseek,806
deepseek,BLEU,0.2613904624487182,deepseek,807
deepseek,Cosine,0.6685077822039597,deepseek,807
deepseek,Levenshtein,0.5719654265313792,deepseek,807
deepseek,BLEU,0.13715076370750492,deepseek,808
deepseek,Cosine,0.7154557294643609,deepseek,808
deepseek,Levenshtein,0.5802469135802469,deepseek,808
deepseek,BLEU,0.46025192048524977,deepseek,809
deepseek,Cosine,0.8100092641978585,deepseek,809
deepseek,Levenshtein,0.7224753227031131,deepseek,809
deepseek,BLEU,0.4933323618943021,deepseek,810
deepseek,Cosine,0.39235689202648266,deepseek,810
deepseek,Levenshtein,0.6590982808952319,deepseek,810
deepseek,BLEU,0.0,deepseek,811
deepseek,Cosine,0.15442595892062078,deepseek,811
deepseek,Levenshtein,0.1691143747218513,deepseek,811
deepseek,BLEU,0.5043164651464083,deepseek,812
deepseek,Cosine,0.6139108395900934,deepseek,812
deepseek,Levenshtein,0.6316771635176114,deepseek,812
deepseek,BLEU,0.47223134431248065,deepseek,813
deepseek,Cosine,0.7755729452868663,deepseek,813
deepseek,Levenshtein,0.7110786639897791,deepseek,813
deepseek,BLEU,0.4432438977058559,deepseek,814
deepseek,Cosine,0.6387000168322113,deepseek,814
deepseek,Levenshtein,0.5492730210016155,deepseek,814
deepseek,BLEU,0.03917332346837695,deepseek,815
deepseek,Cosine,0.14671290277738258,deepseek,815
deepseek,Levenshtein,0.4496712190187152,deepseek,815
deepseek,BLEU,0.5938223539452491,deepseek,816
deepseek,Cosine,0.7136618756923018,deepseek,816
deepseek,Levenshtein,0.6247470367158139,deepseek,816
deepseek,BLEU,0.8179566431236216,deepseek,817
deepseek,Cosine,0.8151099060194049,deepseek,817
deepseek,Levenshtein,0.6892088658793076,deepseek,817
deepseek,BLEU,0.6316792082492698,deepseek,818
deepseek,Cosine,0.6221459587050268,deepseek,818
deepseek,Levenshtein,0.4288569870979466,deepseek,818
deepseek,BLEU,0.14155442770079826,deepseek,819
deepseek,Cosine,0.6081084053333381,deepseek,819
deepseek,Levenshtein,0.5269905533063428,deepseek,819
deepseek,BLEU,0.43679791967847764,deepseek,820
deepseek,Cosine,0.40590361623080007,deepseek,820
deepseek,Levenshtein,0.39435323001381006,deepseek,820
deepseek,BLEU,0.47849623827859566,deepseek,821
deepseek,Cosine,0.67233186352722,deepseek,821
deepseek,Levenshtein,0.6482401209242064,deepseek,821
deepseek,BLEU,0.27873268106031257,deepseek,822
deepseek,Cosine,0.3012092894882639,deepseek,822
deepseek,Levenshtein,0.45745798319327735,deepseek,822
deepseek,BLEU,0.4111863850944771,deepseek,823
deepseek,Cosine,0.7541796652776915,deepseek,823
deepseek,Levenshtein,0.6688411358403683,deepseek,823
deepseek,BLEU,0.2932964345483946,deepseek,824
deepseek,Cosine,0.7936936936936931,deepseek,824
deepseek,Levenshtein,0.5978733687771871,deepseek,824
deepseek,BLEU,0.0,deepseek,825
deepseek,Cosine,0.1482580096005085,deepseek,825
deepseek,Levenshtein,0.16962025316455698,deepseek,825
deepseek,BLEU,0.20698391605218197,deepseek,826
deepseek,Cosine,0.6269539644402934,deepseek,826
deepseek,Levenshtein,0.564975560424743,deepseek,826
deepseek,BLEU,0.38596972939341134,deepseek,827
deepseek,Cosine,0.7141921236953602,deepseek,827
deepseek,Levenshtein,0.5750512772701846,deepseek,827
deepseek,BLEU,0.23546079972800749,deepseek,828
deepseek,Cosine,0.8513890993359245,deepseek,828
deepseek,Levenshtein,0.6843100189035917,deepseek,828
deepseek,BLEU,0.20377644665491776,deepseek,829
deepseek,Cosine,0.7414397917448947,deepseek,829
deepseek,Levenshtein,0.5052631578947369,deepseek,829
deepseek,BLEU,0.6143810631451675,deepseek,830
deepseek,Cosine,0.5570648930182178,deepseek,830
deepseek,Levenshtein,0.5648908296943231,deepseek,830
deepseek,BLEU,0.06830554757863602,deepseek,831
deepseek,Cosine,0.6499403039940351,deepseek,831
deepseek,Levenshtein,0.6040012702445221,deepseek,831
deepseek,BLEU,0.32341514173117325,deepseek,832
deepseek,Cosine,0.6260947574031083,deepseek,832
deepseek,Levenshtein,0.6443341604631927,deepseek,832
deepseek,BLEU,0.6305777176665548,deepseek,833
deepseek,Cosine,0.6222883328912153,deepseek,833
deepseek,Levenshtein,0.5347555555555555,deepseek,833
deepseek,BLEU,0.19729587111495694,deepseek,834
deepseek,Cosine,0.5862515144750652,deepseek,834
deepseek,Levenshtein,0.5900107797340999,deepseek,834
deepseek,BLEU,0.21234581810285422,deepseek,835
deepseek,Cosine,0.6999179619000326,deepseek,835
deepseek,Levenshtein,0.6049115663570429,deepseek,835
deepseek,BLEU,0.0027821947236500487,deepseek,836
deepseek,Cosine,0.054559668965406885,deepseek,836
deepseek,Levenshtein,0.1523280912735122,deepseek,836
deepseek,BLEU,0.25599441061863093,deepseek,837
deepseek,Cosine,0.828905981315612,deepseek,837
deepseek,Levenshtein,0.6731005439550799,deepseek,837
deepseek,BLEU,0.5429822644159029,deepseek,838
deepseek,Cosine,0.6261842098016337,deepseek,838
deepseek,Levenshtein,0.593226788432268,deepseek,838
deepseek,BLEU,0.053426748546056155,deepseek,839
deepseek,Cosine,0.7199381930111889,deepseek,839
deepseek,Levenshtein,0.49093351242444594,deepseek,839
deepseek,BLEU,0.5058008627703079,deepseek,840
deepseek,Cosine,0.6721759505743452,deepseek,840
deepseek,Levenshtein,0.5553451540712687,deepseek,840
deepseek,BLEU,0.44165056184920964,deepseek,841
deepseek,Cosine,0.6767185330948835,deepseek,841
deepseek,Levenshtein,0.46877710320902,deepseek,841
deepseek,BLEU,0.3820465120754167,deepseek,842
deepseek,Cosine,0.6281289832119867,deepseek,842
deepseek,Levenshtein,0.4802749551703527,deepseek,842
deepseek,BLEU,0.6600881953074824,deepseek,843
deepseek,Cosine,0.6005645983935779,deepseek,843
deepseek,Levenshtein,0.42431326709526596,deepseek,843
deepseek,BLEU,0.0,deepseek,844
deepseek,Cosine,0.1844108265291831,deepseek,844
deepseek,Levenshtein,0.2451184046530951,deepseek,844
deepseek,BLEU,0.475511448345225,deepseek,845
deepseek,Cosine,0.5274999731372321,deepseek,845
deepseek,Levenshtein,0.4275796781319028,deepseek,845
deepseek,BLEU,0.21055281542217516,deepseek,846
deepseek,Cosine,0.32787926367539305,deepseek,846
deepseek,Levenshtein,0.3707448601280755,deepseek,846
deepseek,BLEU,0.290823736285364,deepseek,847
deepseek,Cosine,0.8379213240184339,deepseek,847
deepseek,Levenshtein,0.6749708057609964,deepseek,847
deepseek,BLEU,0.5201679500746778,deepseek,848
deepseek,Cosine,0.8735023382707471,deepseek,848
deepseek,Levenshtein,0.783078307830783,deepseek,848
deepseek,BLEU,0.3077765819415122,deepseek,849
deepseek,Cosine,0.5802225198592992,deepseek,849
deepseek,Levenshtein,0.6776191758685699,deepseek,849
deepseek,BLEU,0.08071723559012053,deepseek,850
deepseek,Cosine,0.17722837609212092,deepseek,850
deepseek,Levenshtein,0.35880554902421824,deepseek,850
deepseek,BLEU,0.4262202019906986,deepseek,851
deepseek,Cosine,0.783442708192724,deepseek,851
deepseek,Levenshtein,0.6193571686529433,deepseek,851
deepseek,BLEU,0.2641406957701447,deepseek,852
deepseek,Cosine,0.6558090260168847,deepseek,852
deepseek,Levenshtein,0.5840768702814001,deepseek,852
deepseek,BLEU,0.16120714195159172,deepseek,853
deepseek,Cosine,0.6210326082501565,deepseek,853
deepseek,Levenshtein,0.605500121684108,deepseek,853
deepseek,BLEU,0.27917805611703583,deepseek,854
deepseek,Cosine,0.51421380891959,deepseek,854
deepseek,Levenshtein,0.37622942333574905,deepseek,854
deepseek,BLEU,0.5982325231505348,deepseek,855
deepseek,Cosine,0.7090110584173968,deepseek,855
deepseek,Levenshtein,0.6428801028608164,deepseek,855
deepseek,BLEU,0.41859805829207514,deepseek,856
deepseek,Cosine,0.611678940168869,deepseek,856
deepseek,Levenshtein,0.5402639375168328,deepseek,856
deepseek,BLEU,0.0,deepseek,857
deepseek,Cosine,0.37178595357076066,deepseek,857
deepseek,Levenshtein,0.4428517540550736,deepseek,857
deepseek,BLEU,0.564668063269053,deepseek,858
deepseek,Cosine,0.5908286071404418,deepseek,858
deepseek,Levenshtein,0.41845187089403024,deepseek,858
deepseek,BLEU,0.18238577929365787,deepseek,859
deepseek,Cosine,0.6257612875051412,deepseek,859
deepseek,Levenshtein,0.3955316508067853,deepseek,859
deepseek,BLEU,0.0023237245276190276,deepseek,860
deepseek,Cosine,0.5354327654670357,deepseek,860
deepseek,Levenshtein,0.4248743250791287,deepseek,860
deepseek,BLEU,0.4903265709126489,deepseek,861
deepseek,Cosine,0.7668218048661269,deepseek,861
deepseek,Levenshtein,0.5418811417875526,deepseek,861
deepseek,BLEU,0.3961833939946124,deepseek,862
deepseek,Cosine,0.6292394767214878,deepseek,862
deepseek,Levenshtein,0.657757644394111,deepseek,862
deepseek,BLEU,0.05373871421154906,deepseek,863
deepseek,Cosine,0.5328165053223609,deepseek,863
deepseek,Levenshtein,0.45270125987614773,deepseek,863
deepseek,BLEU,0.35870728803569124,deepseek,864
deepseek,Cosine,0.8617259340057656,deepseek,864
deepseek,Levenshtein,0.7193768257059396,deepseek,864
deepseek,BLEU,0.5042625491471948,deepseek,865
deepseek,Cosine,0.787862356016573,deepseek,865
deepseek,Levenshtein,0.5685737308622079,deepseek,865
deepseek,BLEU,0.0,deepseek,866
deepseek,Cosine,0.14579626424677472,deepseek,866
deepseek,Levenshtein,0.17057003977021656,deepseek,866
deepseek,BLEU,0.2846836110477029,deepseek,867
deepseek,Cosine,0.7706118851846963,deepseek,867
deepseek,Levenshtein,0.6722598105548038,deepseek,867
deepseek,BLEU,0.49276962658853013,deepseek,868
deepseek,Cosine,0.5778559037362736,deepseek,868
deepseek,Levenshtein,0.6410357002746174,deepseek,868
deepseek,BLEU,0.19911451195501223,deepseek,869
deepseek,Cosine,0.7720271762469268,deepseek,869
deepseek,Levenshtein,0.5570719602977667,deepseek,869
deepseek,BLEU,0.3403926855637782,deepseek,870
deepseek,Cosine,0.7233878026205014,deepseek,870
deepseek,Levenshtein,0.6717841358455454,deepseek,870
deepseek,BLEU,0.4673247985505353,deepseek,871
deepseek,Cosine,0.6464834027270959,deepseek,871
deepseek,Levenshtein,0.6037394451145959,deepseek,871
deepseek,BLEU,0.3189235235057628,deepseek,872
deepseek,Cosine,0.5153396400348346,deepseek,872
deepseek,Levenshtein,0.576276938740879,deepseek,872
deepseek,BLEU,0.20470712570190674,deepseek,873
deepseek,Cosine,0.34671897121888035,deepseek,873
deepseek,Levenshtein,0.4643864598025388,deepseek,873
deepseek,BLEU,0.581012190275679,deepseek,874
deepseek,Cosine,0.5805336691949916,deepseek,874
deepseek,Levenshtein,0.6272285251215559,deepseek,874
deepseek,BLEU,0.2812450976462294,deepseek,875
deepseek,Cosine,0.4203925855274064,deepseek,875
deepseek,Levenshtein,0.5152224824355972,deepseek,875
deepseek,BLEU,0.5474206315173716,deepseek,876
deepseek,Cosine,0.7179523359246699,deepseek,876
deepseek,Levenshtein,0.6269854539374686,deepseek,876
deepseek,BLEU,0.41222609257876697,deepseek,877
deepseek,Cosine,0.7836780408681174,deepseek,877
deepseek,Levenshtein,0.7030414746543778,deepseek,877
deepseek,BLEU,0.23785822455737357,deepseek,878
deepseek,Cosine,0.8183268159328242,deepseek,878
deepseek,Levenshtein,0.6545991872922055,deepseek,878
deepseek,BLEU,0.3784474089163052,deepseek,879
deepseek,Cosine,0.6832048035452278,deepseek,879
deepseek,Levenshtein,0.5839130434782609,deepseek,879
deepseek,BLEU,0.03602499423138337,deepseek,880
deepseek,Cosine,0.6423166162192901,deepseek,880
deepseek,Levenshtein,0.5426734648636666,deepseek,880
deepseek,BLEU,0.214687094351704,deepseek,881
deepseek,Cosine,0.4848984554042256,deepseek,881
deepseek,Levenshtein,0.4525868847303035,deepseek,881
deepseek,BLEU,0.3113465096074745,deepseek,882
deepseek,Cosine,0.631800284398463,deepseek,882
deepseek,Levenshtein,0.4240432026297253,deepseek,882
deepseek,BLEU,0.20476251243493016,deepseek,883
deepseek,Cosine,0.7293503591270291,deepseek,883
deepseek,Levenshtein,0.6012488849241748,deepseek,883
deepseek,BLEU,0.446033020077833,deepseek,884
deepseek,Cosine,0.7815512307856544,deepseek,884
deepseek,Levenshtein,0.5262798634812287,deepseek,884
deepseek,BLEU,0.0023987768666303266,deepseek,885
deepseek,Cosine,0.5489997710468097,deepseek,885
deepseek,Levenshtein,0.4962222763831343,deepseek,885
deepseek,BLEU,0.07480113973661902,deepseek,886
deepseek,Cosine,0.3708641393324089,deepseek,886
deepseek,Levenshtein,0.40927806752676366,deepseek,886
deepseek,BLEU,0.26133918434078873,deepseek,887
deepseek,Cosine,0.812100933107132,deepseek,887
deepseek,Levenshtein,0.6604469516164027,deepseek,887
deepseek,BLEU,0.3945344012532314,deepseek,888
deepseek,Cosine,0.6730054290848639,deepseek,888
deepseek,Levenshtein,0.6261921377064434,deepseek,888
deepseek,BLEU,0.6211042382626824,deepseek,889
deepseek,Cosine,0.8385059905100254,deepseek,889
